Day,Date,Adjumani sim,Adjumani data,Adjumani error,East_Darfur sim,East_Darfur data,East_Darfur error,Haut-Uele sim,Haut-Uele data,Haut-Uele error,Ituri sim,Ituri data,Ituri error,Kakuma sim,Kakuma data,Kakuma error,Kiryandongo sim,Kiryandongo data,Kiryandongo error,Meri sim,Meri data,Meri error,North_Darfur sim,North_Darfur data,North_Darfur error,Rhino sim,Rhino data,Rhino error,South_Darfur sim,South_Darfur data,South_Darfur error,South_Kordofan sim,South_Kordofan data,South_Kordofan error,West_Kordofan sim,West_Kordofan data,West_Kordofan error,White_Nile sim,White_Nile data,White_Nile error,Jewi sim,Jewi data,Jewi error,Kule sim,Kule data,Kule error,Nguenyyiel sim,Nguenyyiel data,Nguenyyiel error,Okugo sim,Okugo data,Okugo error,Pugnido sim,Pugnido data,Pugnido error,Pugnido_two sim,Pugnido_two data,Pugnido_two error,Tierkidi sim,Tierkidi data,Tierkidi error,Total error,refugees in camps (UNHCR),total refugees (simulation),raw UNHCR refugee count,refugees in camps (simulation),refugee_debt
159,2016-11-07,34951,63688.0,0.4512152995854792,576,9353.0,0.9384154816636372,12843,12823.0,0.0015596974187008,2417,24130.0,0.8998342312474099,17970,2408.0,6.462624584717608,10663,0.0,0.0,23024,7672.0,2.0010427528675705,206,1252.0,0.8354632587859425,11508,44095.0,0.7390180292550176,1035,49.0,20.12244897959184,3512,283.0,11.409893992932862,1109,1677.0,0.3387000596302921,8525,14557.0,0.4143710929449749,523,8138.0,0.9357335954780044,3996,2106.0,0.8974358974358974,4114,8108.0,0.4925999013320178,1812,1078.0,0.6808905380333952,1898,156.0,11.166666666666666,86,54.0,0.5925925925925926,3423,15652.0,0.7813059033989267,0.7985493305841798,217279,217279,217279,144191,0
160,2016-11-08,35246,63882.0,0.4482639867255251,583,9407.0,0.9380248750930158,13059,12826.0,0.0181662248557616,2469,24263.0,0.898240118699254,17968,2417.0,6.434009102192801,10747,0.0,0.0,23026,7720.0,1.982642487046632,211,1431.0,0.8525506638714186,11648,44291.0,0.7370120340475492,1047,49.0,20.367346938775512,3579,283.0,11.646643109540635,1125,1677.0,0.3291592128801431,8679,14638.0,0.4070911326683973,544,8138.0,0.9331531088719588,3995,2107.0,0.896060749881348,4234,8415.0,0.4968508615567439,1854,1094.0,0.6946983546617915,1897,165.0,10.496969696969696,87,54.0,0.6111111111111112,3529,15652.0,0.7745336059289547,0.7966262259220444,218509,218509,218509,145527,0
161,2016-11-09,35580,64077.0,0.4447305585467485,588,9461.0,0.937850121551633,13281,12829.0,0.0352326759685088,2516,24397.0,0.8968725662991351,17971,2426.0,6.407666941467436,10859,0.0,0.0,23029,7768.0,1.964598352214212,212,1610.0,0.8683229813664597,11764,44488.0,0.7355691422406042,1061,49.0,20.6530612244898,3657,284.0,11.876760563380282,1149,1677.0,0.3148479427549194,8825,14718.0,0.4003940752819677,565,8138.0,0.930572622265913,3994,2108.0,0.894686907020873,4346,8723.0,0.5017769116129771,1913,1111.0,0.7218721872187219,1896,173.0,9.959537572254336,87,54.0,0.6111111111111112,3625,15652.0,0.7684002044467161,0.7950969996768953,219743,219743,219743,146918,0
162,2016-11-10,35868,64271.0,0.4419255963031538,597,9515.0,0.9372569626904887,13481,12831.0,0.050658561296859,2563,24530.0,0.8955156950672646,17965,2434.0,6.380854560394413,10944,0.0,0.0,23029,7816.0,1.946392016376663,216,1789.0,0.8792621576299608,11879,44684.0,0.7341554023811655,1084,49.0,21.12244897959184,3730,285.0,12.087719298245617,1169,1677.0,0.3029218843172331,8997,14798.0,0.3920124341127179,590,8138.0,0.9275006144015728,3994,2109.0,0.8937885253674727,4460,9031.0,0.5061454988373381,1975,1127.0,0.7524401064773736,1896,182.0,9.417582417582418,87,54.0,0.6111111111111112,3741,15652.0,0.760989010989011,0.7933267563311188,220972,220972,220972,148265,0
163,2016-11-11,36157,64466.0,0.4391307045574412,608,9569.0,0.936461490228864,13676,12834.0,0.0656069814555087,2601,24664.0,0.8945426532598119,17966,2443.0,6.354072861236185,11046,0.0,0.0,23027,7865.0,1.9277813095994916,217,1968.0,0.8897357723577236,12006,44881.0,0.7324925915197968,1095,49.0,21.346938775510203,3813,285.0,12.378947368421052,1182,1677.0,0.2951699463327371,9133,14878.0,0.3861406102970829,611,8138.0,0.9249201277955272,3995,2111.0,0.8924680246328753,4583,9339.0,0.509262233643859,2032,1143.0,0.7777777777777777,1898,191.0,8.93717277486911,87,54.0,0.6111111111111112,3823,15652.0,0.7557500638895988,0.7919237467766542,222207,222207,222207,149556,0
164,2016-11-12,36457,64660.0,0.4361738323538509,619,9623.0,0.935674945443209,13884,12837.0,0.0815611124094415,2647,24797.0,0.8932532161148526,17976,2451.0,6.3341493268053854,11125,0.0,0.0,23027,7913.0,1.9100214836345253,220,2147.0,0.8975314392175128,12112,45077.0,0.7313042127914458,1115,49.0,21.755102040816325,3897,286.0,12.625874125874128,1202,1677.0,0.2832438878950507,9265,14958.0,0.3805990105629094,628,8138.0,0.922831162447776,3995,2116.0,0.8879962192816635,4706,9764.0,0.5180253994264645,2088,1159.0,0.8015530629853322,1898,199.0,8.537688442211055,89,57.0,0.5614035087719298,3928,15652.0,0.7490416560184002,0.790552871712292,223560,223560,223560,150878,0
165,2016-11-13,36725,64855.0,0.4337367974712821,630,9677.0,0.9348971788777514,14062,12839.0,0.0952566399252279,2689,24931.0,0.8921423127832818,17974,2460.0,6.3065040650406505,11235,0.0,0.0,23024,7961.0,1.8920989825398815,225,2326.0,0.903267411865864,12217,45274.0,0.7301541723726642,1132,49.0,22.10204081632653,3969,286.0,12.877622377622378,1214,1677.0,0.2760882528324389,9408,15038.0,0.3743848916079265,647,8138.0,0.9204964364708774,3995,2122.0,0.8826578699340244,4829,10189.0,0.5260575130042202,2143,1176.0,0.8222789115646258,1898,207.0,8.169082125603865,91,61.0,0.4918032786885247,4018,15652.0,0.7432915921288015,0.7892520829813532,224918,224918,224918,152125,0
166,2016-11-14,37002,65049.0,0.4311672739012129,640,9731.0,0.9342308087555236,14214,12842.0,0.106836941286404,2746,25064.0,0.8904404723906798,17978,2469.0,6.281490481976508,11318,0.0,0.0,23034,8009.0,1.876014483705831,228,2505.0,0.9089820359281438,12342,45470.0,0.728568286782494,1155,49.0,22.571428571428573,4048,287.0,13.104529616724738,1233,1677.0,0.2647584973166368,9530,15118.0,0.3696256118534198,675,8138.0,0.9170557876628164,3995,2127.0,0.8782322519981194,4975,10614.0,0.53127944224609,2210,1192.0,0.8540268456375839,1897,215.0,7.823255813953489,92,64.0,0.4375,4127,15652.0,0.7363276258625095,0.7875786663838212,226272,226272,226272,153439,0
167,2016-11-15,37285,65244.0,0.4285298264974557,649,9785.0,0.9336739908022484,14345,12845.0,0.1167769560140132,2802,25198.0,0.8888006984681324,17976,2477.0,6.257165926524021,11410,0.0,0.0,23034,8058.0,1.8585256887565151,232,2684.0,0.9135618479880776,12474,45667.0,0.72684870913351,1175,49.0,22.97959183673469,4134,288.0,13.354166666666666,1252,1677.0,0.2534287418008348,9667,15199.0,0.3639713139022303,689,8138.0,0.915335463258786,3995,2133.0,0.8729488982653539,5081,11039.0,0.5397228009783495,2272,1208.0,0.880794701986755,1896,223.0,7.502242152466367,94,68.0,0.3823529411764705,4238,15652.0,0.7292358803986712,0.7859000492022211,227632,227632,227632,154700,0
168,2016-11-16,37609,65438.0,0.4252727772853694,662,9935.0,0.9333668847508808,14491,12847.0,0.1279676188993539,2856,25331.0,0.8872527732817497,17969,2486.0,6.228077232502011,11521,0.0,0.0,23031,8106.0,1.8412287194670616,231,2845.0,0.918804920913884,12596,45863.0,0.725355951420535,1198,60.0,18.966666666666665,4218,385.0,9.955844155844156,1272,1711.0,0.2565751022793687,9830,15287.0,0.3569699744881272,706,8138.0,0.9132464979110346,3996,2138.0,0.8690364826941066,5206,11464.0,0.5458827634333566,2342,1224.0,0.9133986928104576,1897,231.0,7.212121212121213,97,71.0,0.3661971830985915,4338,15652.0,0.7228469205213391,0.783423206463885,229212,229212,229212,156066,0
169,2016-11-17,37927,65633.0,0.4221352063748419,679,10085.0,0.9326722855726326,14626,12850.0,0.1382101167315175,2908,25465.0,0.8858040447673277,17976,2495.0,6.2048096192384765,11607,0.0,0.0,23035,8154.0,1.8249938680402256,236,3006.0,0.9214903526280772,12706,46060.0,0.7241424229266175,1216,71.0,16.12676056338028,4306,482.0,7.933609958506224,1302,1745.0,0.2538681948424068,9983,15376.0,0.3507414151925078,735,8138.0,0.9096829687884,3995,2144.0,0.8633395522388059,5322,11889.0,0.5523593237446379,2403,1241.0,0.936341659951652,1899,239.0,6.945606694560669,98,75.0,0.3066666666666666,4448,15652.0,0.715819064656274,0.780818890814558,230800,230800,230800,157407,0
170,2016-11-18,38199,65827.0,0.4197061995837574,696,10235.0,0.9319980459208598,14738,12853.0,0.1466583676962576,2961,25598.0,0.8843269005391046,17974,2503.0,6.180982820615261,11687,0.0,0.0,23034,8202.0,1.8083394294074615,242,3167.0,0.9235869908430692,12838,46256.0,0.722457627118644,1238,82.0,14.097560975609756,4370,580.0,6.5344827586206895,1324,1780.0,0.2561797752808988,10120,15465.0,0.3456191399935338,759,8138.0,0.9067338412386337,3995,2149.0,0.8590041879944159,5464,12314.0,0.5562774078284879,2481,1257.0,0.973747016706444,1899,247.0,6.6882591093117405,101,78.0,0.2948717948717949,4566,15652.0,0.7082800920010222,0.7781507253112319,232383,232383,232383,158686,0
171,2016-11-19,38488,66022.0,0.4170428039138468,707,10385.0,0.9319210399614828,14825,12855.0,0.1532477635161415,3009,25732.0,0.8830638893206901,17972,2512.0,6.154458598726115,11784,0.0,0.0,23042,8251.0,1.79263119621864,243,3328.0,0.9269831730769232,12979,46453.0,0.7205993154371084,1265,93.0,12.602150537634408,4449,677.0,5.571639586410635,1356,1814.0,0.2524807056229328,10258,15553.0,0.340448788015174,766,8138.0,0.9058736790366184,3994,2155.0,0.8533642691415313,5588,12739.0,0.5613470445089881,2529,1273.0,0.9866457187745484,1898,255.0,6.443137254901961,102,82.0,0.2439024390243902,4684,15652.0,0.7007411193457704,0.7755087212408481,233969,233969,233969,159938,0
172,2016-11-20,38771,66216.0,0.4144768635979219,723,10536.0,0.931378132118451,14876,12858.0,0.1569450925493856,3065,25865.0,0.8815000966557124,17973,2520.0,6.132142857142857,11874,0.0,0.0,23043,8299.0,1.776599590312086,245,3489.0,0.9297793063915162,13102,46649.0,0.7191365302578834,1284,105.0,11.228571428571428,4525,774.0,4.8462532299741605,1374,1849.0,0.2568956192536507,10404,15642.0,0.334867663981588,778,8138.0,0.9043991152617352,3996,2160.0,0.8500000000000001,5698,13164.0,0.5671528410817381,2597,1289.0,1.0147401086113268,1899,263.0,6.220532319391635,102,85.0,0.1999999999999999,4791,15652.0,0.6939049322770253,0.7729258383463594,235553,235553,235553,161120,0
173,2016-11-21,39035,66411.0,0.412220867025041,734,10686.0,0.9313119970054275,14930,12861.0,0.1608739600342119,3136,25999.0,0.879379976152929,17973,2529.0,6.106761565836299,11970,0.0,0.0,23039,8347.0,1.760153348508446,248,3650.0,0.932054794520548,13216,46846.0,0.7178841309823678,1302,116.0,10.224137931034482,4612,872.0,4.2889908256880735,1392,1883.0,0.2607541157727031,10541,15731.0,0.3299218104379887,795,8138.0,0.9023101499139838,3995,2166.0,0.8444136657433057,5809,13589.0,0.5725218927073368,2657,1306.0,1.0344563552833077,1898,271.0,6.003690036900369,103,89.0,0.1573033707865168,4897,15652.0,0.6871326348070534,0.7704413389445985,237142,237142,237142,162282,0
174,2016-11-22,39314,66605.0,0.4097440132122213,748,10836.0,0.9309708379475822,14951,12863.0,0.1623260514654434,3209,26132.0,0.877200367365682,17968,2538.0,6.079590228526398,12060,0.0,0.0,23038,8395.0,1.744252531268612,256,3811.0,0.9328260299134086,13319,47042.0,0.7168700310360954,1329,127.0,9.464566929133856,4709,969.0,3.859649122807017,1416,1918.0,0.2617309697601668,10693,15819.0,0.3240407105379607,811,8138.0,0.9003440648808061,3996,2171.0,0.8406264394288347,5944,14014.0,0.5758527187098615,2703,1322.0,1.0446293494704992,1898,279.0,5.802867383512544,105,92.0,0.1413043478260869,4985,15652.0,0.6815103501150013,0.7677224230593617,238723,238723,238723,163452,0
175,2016-11-23,39591,66800.0,0.4073203592814371,765,10986.0,0.9303659202621518,14966,12866.0,0.1632208922742111,3270,26266.0,0.8755044544277774,17976,2546.0,6.060487038491752,12151,0.0,0.0,23046,8444.0,1.7292752250118428,258,3972.0,0.9350453172205438,13444,47239.0,0.7154046444674951,1353,138.0,8.804347826086957,4789,1066.0,3.49249530956848,1442,1952.0,0.2612704918032786,10822,15908.0,0.319713351772693,823,8138.0,0.8988695011059228,3997,2177.0,0.8360128617363345,6074,14439.0,0.5793337488745758,2769,1338.0,1.0695067264573992,1899,287.0,5.616724738675958,106,95.0,0.1157894736842104,5103,15652.0,0.6739713774597496,0.7650774627666879,240309,240309,240309,164644,0
176,2016-11-24,39900,66994.0,0.4044242768009075,781,11136.0,0.9298670977011494,14965,12869.0,0.1628720180278187,3334,26399.0,0.873707337399144,17984,2555.0,6.038747553816047,12255,0.0,0.0,23042,8492.0,1.7133772962788507,259,4133.0,0.9373336559399952,13572,47435.0,0.7138821545272478,1381,149.0,8.268456375838927,4867,1164.0,3.1812714776632305,1468,1987.0,0.2611977856064419,10961,15997.0,0.3148090266925049,843,8138.0,0.8964118948144507,3995,2182.0,0.8308890925756187,6199,14864.0,0.5829520990312164,2819,1354.0,1.0819793205317576,1897,295.0,5.430508474576271,109,99.0,0.101010101010101,5227,15652.0,0.666049067211858,0.7620941404086087,241894,241894,241894,165858,0
177,2016-11-25,40170,67189.0,0.4021342779323996,790,11287.0,0.9300079737751396,14970,12871.0,0.1630797917799704,3384,26533.0,0.8724607093053933,17983,2563.0,6.016387046429965,12360,0.0,0.0,23043,8540.0,1.6982435597189696,266,4295.0,0.9380675203725262,13701,47632.0,0.712357238831038,1417,161.0,7.801242236024844,4951,1261.0,2.926249008723236,1495,2021.0,0.260267194458189,11105,16085.0,0.3096052222567609,861,8138.0,0.8942000491521258,3993,2188.0,0.8249542961608776,6317,15289.0,0.5868271306167834,2879,1371.0,1.099927060539752,1898,303.0,5.264026402640264,110,102.0,0.0784313725490195,5336,15652.0,0.659085100945566,0.7595664548773826,243481,243481,243481,167029,0
178,2016-11-26,40418,67383.0,0.4001751183532939,817,11437.0,0.9285651831774068,14978,12874.0,0.1634301693335405,3441,26666.0,0.8709592739818496,17973,2572.0,5.987947122861586,12454,0.0,0.0,23041,8588.0,1.6829296693060083,271,4456.0,0.9391831238779174,13817,47828.0,0.7111106464832315,1440,172.0,7.372093023255815,5042,1358.0,2.712812960235641,1522,2056.0,0.2597276264591439,11249,16174.0,0.3045010510696179,878,8138.0,0.8921110838043745,3995,2193.0,0.821705426356589,6441,15714.0,0.5901107292859871,2938,1387.0,1.1182408074981978,1896,311.0,5.096463022508039,113,106.0,0.0660377358490567,5437,15652.0,0.6526322514694607,0.7570318078877033,245065,245065,245065,168161,0
179,2016-11-27,40710,67578.0,0.3975850128740122,833,11587.0,0.9281090877707776,14982,12877.0,0.1634697522714918,3507,26800.0,0.8691417910447761,17973,2581.0,5.963580007748934,12558,0.0,0.0,23043,8637.0,1.6679402570336923,276,4617.0,0.940220922677063,13965,48025.0,0.7092139510671525,1463,183.0,6.994535519125683,5126,1456.0,2.5206043956043955,1553,2090.0,0.2569377990430622,11409,16263.0,0.2984689171739532,895,8138.0,0.8900221184566233,3991,2199.0,0.8149158708503865,6571,16139.0,0.5928496189354979,2991,1403.0,1.1318602993585176,1899,319.0,4.952978056426332,115,109.0,0.0550458715596329,5538,15652.0,0.6461794019933556,0.754132323547656,246653,246653,246653,169398,0
180,2016-11-28,41010,67772.0,0.3948828424718172,850,11737.0,0.927579449603817,14985,12879.0,0.1635220125786163,3552,26933.0,0.8681171796680652,17974,2589.0,5.942448821938973,12662,0.0,0.0,23043,8685.0,1.653195164075993,281,4778.0,0.94118878191712,14102,48221.0,0.7075547997760312,1484,194.0,6.649484536082475,5211,1553.0,2.3554410817772053,1580,2125.0,0.2564705882352941,11549,16351.0,0.2936823435875482,918,8138.0,0.8871958712214303,3992,2204.0,0.8112522686025407,6672,16564.0,0.5971987442646703,3051,1419.0,1.1501057082452433,1898,327.0,4.804281345565749,117,113.0,0.0353982300884956,5645,15652.0,0.6393432149246103,0.7515731124664631,248234,248234,248234,170576,0
181,2016-11-29,41329,67967.0,0.3919254932540792,869,11887.0,0.9268949272314292,14991,12882.0,0.1637168141592919,3619,27067.0,0.8662947500646544,17968,2598.0,5.916089299461124,12757,0.0,0.0,23044,8733.0,1.6387266689568305,286,4939.0,0.9420935412026726,14238,48418.0,0.7059358089966541,1509,206.0,6.325242718446602,5300,1650.0,2.212121212121212,1605,2159.0,0.2566002779064381,11700,16440.0,0.2883211678832117,940,8138.0,0.884492504300811,3989,2210.0,0.8049773755656109,6812,16989.0,0.5990346694920243,3114,1436.0,1.168523676880223,1901,335.0,4.674626865671642,117,116.0,0.0086206896551723,5732,15652.0,0.6337848198313314,0.7487330979657516,249822,249822,249822,171820,0
182,2016-11-30,41642,68161.0,0.3890641275802878,880,12038.0,0.9268981558398404,14988,12885.0,0.1632130384167636,3691,27200.0,0.8643014705882353,17968,2607.0,5.892213271960108,12856,0.0,0.0,23045,8782.0,1.624117513094967,294,5100.0,0.9423529411764706,14371,48614.0,0.7043855679433908,1535,217.0,6.073732718894009,5399,1748.0,2.0886727688787183,1636,2194.0,0.2543299908842297,11831,16529.0,0.2842277209752556,957,8138.0,0.8824035389530597,3992,2215.0,0.8022573363431151,6929,17414.0,0.602101757206845,3176,1452.0,1.1873278236914602,1900,343.0,4.539358600583091,118,120.0,0.0166666666666667,5836,15652.0,0.6271403015589062,0.7461347843553732,251409,251409,251409,173044,0
183,2016-12-01,41924,68356.0,0.3866814910176136,892,12188.0,0.9268132589432228,14982,12885.0,0.1627473806752037,3766,27199.0,0.8615390271701165,17969,2615.0,5.87151051625239,12947,0.0,0.0,23041,8900.0,1.588876404494382,298,5261.0,0.943356776278274,14498,48811.0,0.702976788019094,1557,228.0,5.828947368421052,5491,1845.0,1.976151761517615,1662,2228.0,0.2540394973070018,11960,16617.0,0.2802551603779262,979,8138.0,0.8797001720324404,3995,2221.0,0.7987393066186403,7041,17839.0,0.6053029878356411,3229,1468.0,1.199591280653951,1899,351.0,4.410256410256411,120,123.0,0.024390243902439,5917,15652.0,0.6219652440582673,0.7431135712167639,252925,252925,252925,174167,0
184,2016-12-02,42216,68550.0,0.3841575492341357,904,12338.0,0.9267304263251742,14977,12885.0,0.162359332557237,3835,27198.0,0.8589969850724318,17968,2624.0,5.847560975609756,13044,0.0,0.0,23047,9019.0,1.555383080164098,300,5422.0,0.9446698635189968,14654,49007.0,0.7009814924398555,1581,239.0,5.615062761506276,5612,1942.0,1.889804325437693,1692,2263.0,0.2523199292973929,12117,16706.0,0.2746917275230456,996,8138.0,0.8776112066846891,3995,2226.0,0.7946990116801438,7160,18264.0,0.6079719667104686,3295,1484.0,1.2203504043126685,1898,359.0,4.286908077994429,121,126.0,0.0396825396825396,6031,15652.0,0.6146818297981089,0.7399603838988846,254442,254442,254442,175443,0
185,2016-12-03,42517,68745.0,0.3815259291584842,924,12488.0,0.9260089686098656,14978,12885.0,0.1624369421808305,3901,27197.0,0.8565650623230503,17973,2632.0,5.828647416413374,13140,0.0,0.0,23046,9137.0,1.5222720805516032,305,5583.0,0.9453698728282286,14778,49204.0,0.6996585643443622,1606,250.0,5.424,5715,2040.0,1.801470588235294,1716,2297.0,0.2529386155855463,12273,16795.0,0.2692467996427508,1008,8138.0,0.8761366429098059,3996,2232.0,0.7903225806451613,7303,18689.0,0.6092353791000054,3350,1501.0,1.2318454363757496,1899,367.0,4.174386920980926,124,130.0,0.0461538461538461,6150,15652.0,0.6070789675440837,0.7367421726662552,255962,255962,255962,176702,0
186,2016-12-04,42816,68939.0,0.3789291982767374,939,12638.0,0.9257002690299098,14987,12885.0,0.1631354287931703,3971,27196.0,0.8539858802765112,17977,2641.0,5.806891329042029,13240,0.0,0.0,23039,9256.0,1.489088159031979,312,5744.0,0.945682451253482,14889,49400.0,0.6986032388663967,1641,262.0,5.263358778625954,5813,2137.0,1.720168460458587,1744,2332.0,0.2521440823327615,12413,16883.0,0.2647633714387253,1024,8138.0,0.8741705578766281,3998,2237.0,0.7872150201162271,7404,19114.0,0.612639949775034,3415,1517.0,1.2511535926170074,1900,375.0,4.066666666666666,126,133.0,0.0526315789473684,6240,15652.0,0.6013289036544851,0.7340054917100035,257479,257479,257479,177888,0
187,2016-12-05,43090,69134.0,0.3767176787109092,951,12789.0,0.9256392212057236,14982,12885.0,0.1627473806752037,4041,27195.0,0.8514065085493657,17975,2650.0,5.783018867924528,13338,0.0,0.0,23044,9374.0,1.4582888841476422,315,5906.0,0.9466644090755164,15041,49597.0,0.6967356896586487,1674,273.0,5.131868131868132,5890,2234.0,1.6365264100268575,1769,2366.0,0.2523245984784447,12550,16972.0,0.2605467829366015,1039,8138.0,0.8723273531580241,3998,2243.0,0.7824342398573338,7523,19539.0,0.6149751778494293,3464,1533.0,1.2596216568819307,1900,383.0,3.9608355091383816,131,137.0,0.0437956204379561,6337,15652.0,0.595131612573473,0.730996138996139,259000,259000,259000,179052,0
188,2016-12-06,43373,69328.0,0.374379759981537,968,12939.0,0.9251874178839168,14984,12885.0,0.1629025999223903,4118,27194.0,0.8485695373979554,17978,2658.0,5.763732129420617,13421,0.0,0.0,23054,9493.0,1.4285262825239649,318,6067.0,0.9475852975111256,15185,49793.0,0.6950374550639649,1699,284.0,4.982394366197183,5992,2332.0,1.5694682675814753,1801,2401.0,0.2498958767180341,12721,17061.0,0.2543813375534846,1056,8138.0,0.8702383878102729,3994,2248.0,0.7766903914590748,7652,19964.0,0.6167100781406532,3524,1549.0,1.2750161394448032,1900,391.0,3.859335038363171,133,140.0,0.05,6453,15652.0,0.5877204191157679,0.7278027921402442,260517,260517,260517,180324,0
189,2016-12-07,43684,69523.0,0.371661176876717,993,13089.0,0.9241347696539078,14984,12885.0,0.1629025999223903,4190,27193.0,0.845916228441143,17977,2667.0,5.74053243344582,13523,0.0,0.0,23049,9612.0,1.397940074906367,323,6228.0,0.9481374438021836,15303,49990.0,0.693878775755151,1734,295.0,4.877966101694915,6081,2429.0,1.5034993824619185,1829,2435.0,0.248870636550308,12852,17149.0,0.2505685462709196,1070,8138.0,0.8685180634062424,3995,2254.0,0.7724046140195209,7778,20389.0,0.6185197900828878,3584,1566.0,1.288633461047254,1900,399.0,3.761904761904762,135,144.0,0.0625,6558,15652.0,0.5810120112445694,0.7248403851364502,262037,262037,262037,181542,0
